politician_id,name,party,x,y
175594,Kassem Taher Saleh,BÜNDNIS 90/­DIE GRÜNEN,-5.284645,-22.461515
79090,Lisa Paus,BÜNDNIS 90/­DIE GRÜNEN,-5.113454,-23.340336
175877,Ottilie Klein,CDU/CSU,15.324209,-2.7088234
125186,Jonas Geissler,CDU/CSU,4.8262544,-0.9391437
79149,Carsten Linnemann,CDU/CSU,15.711116,-2.886242
79332,Christian Haase,CDU/CSU,10.759144,-1.8299799
79023,Nina Scheer,SPD,-5.5720177,-23.875416
79333,Bettina Hagedorn,SPD,-5.900706,-24.077253
175458,Kristian Klinck,SPD,2.211043,-25.484562
79065,Sönke Rix,SPD,-5.6878405,-24.045
139064,Robert Habeck,BÜNDNIS 90/­DIE GRÜNEN,-5.213864,-22.528847
108761,Markus Frohnmaier,AfD,0.3714824,3.047167
175774,Martin Gassner-Herz,FDP,-0.45665067,-0.6831993
175696,Ann-Veruschka Jurisch,FDP,-0.28316212,-0.81101274
146028,Tobias B. Bacherle,BÜNDNIS 90/­DIE GRÜNEN,-5.3546863,-22.485603
150296,Christian Wirth,AfD,0.1541329,3.0658066
79275,Dieter Janecek,BÜNDNIS 90/­DIE GRÜNEN,-4.978081,-21.76861
122063,Tobias Matthias Peterka,AfD,0.3031949,2.8248787
78886,Katrin Göring-Eckardt,BÜNDNIS 90/­DIE GRÜNEN,3.9198477,-23.444569
145783,Jürgen Pohl,AfD,-1.1800126,2.9727173
120819,Ali Al-Dailami,BSW,-2.9592664,2.2602024
135302,Janine Wissler,Die Linke.,-3.2272875,1.7681987
145984,Boris Mijatović,BÜNDNIS 90/­DIE GRÜNEN,3.5133758,-23.691195
175428,Franziska Mascheck,SPD,-5.586125,-24.263956
122880,Daniela Kluckert,FDP,-0.54601055,-0.35174993
134400,Christoph Meyer,FDP,-0.27421513,-0.8103344
79217,Renate Künast,BÜNDNIS 90/­DIE GRÜNEN,-5.25193,-22.985104
175488,Ruppert Stüwe,SPD,-3.831521,-3.702114
175401,Annika Klose,SPD,-2.080704,-6.9034796
79091,Petra Pau,Die Linke.,-2.9913852,1.5313855
29199,Anke Domscheit-Berg,Die Linke.,-3.5711725,1.8720281
175923,Hannes Gnauck,AfD,0.12132291,2.8744779
78882,Matthias W. Birkwald,Die Linke.,-3.4009688,1.6541581
173148,Emilia Fester,BÜNDNIS 90/­DIE GRÜNEN,-1.5019722,-3.9000316
175596,Katharina Beck,BÜNDNIS 90/­DIE GRÜNEN,3.411966,-23.265917
175851,Franziska Hoppermann,CDU/CSU,14.781033,-2.3937705
176316,Stefan Seidler,fraktionslos,-0.8965727,0.044771962
79125,Cornelia Möhring,Die Linke.,-3.432367,1.7109675
147321,Gereon Bollmann,AfD,0.49174303,3.7841296
150295,Uwe Witt,fraktionslos,0.37334788,3.5950305
175542,Bruno Hönel,BÜNDNIS 90/­DIE GRÜNEN,-6.2200823,-20.063286
175557,Denise Loop,BÜNDNIS 90/­DIE GRÜNEN,-5.355091,-22.28533
78819,Konstantin von Notz,BÜNDNIS 90/­DIE GRÜNEN,3.793026,-23.281063
120104,Ingrid Nestle,BÜNDNIS 90/­DIE GRÜNEN,-5.1923037,-21.749239
139271,Luise Amtsberg,BÜNDNIS 90/­DIE GRÜNEN,-4.817282,-21.63543
175778,Max Mordhorst,FDP,-0.08918396,-0.74273205
118250,Christine Aschenberg-Dugnus,FDP,-0.42966518,-0.6905108
151468,Gyde Jensen-Bornhöft,FDP,-0.5049288,-0.984203
122157,Wolfgang Kubicki,FDP,0.3282556,-0.49843225
130900,Petra Nicolaisen,CDU/CSU,15.650775,-2.8715017
79362,Ingo Gädechens,CDU/CSU,14.921375,-2.6579938
78818,Johann Wadephul,CDU/CSU,14.647709,-2.68413
108605,Alexander Throm,CDU/CSU,14.653553,-2.7365582
108738,Fabian Gramling,CDU/CSU,15.147156,-2.6099815
79444,Steffen Bilger,CDU/CSU,20.559237,-3.4815295
177578,Christina Stumpp,CDU/CSU,15.046297,-2.7184222
145893,Marc Biadacz,CDU/CSU,15.2755165,-2.7360244
175873,Maximilian Mörseburg,CDU/CSU,15.1999445,-2.5528488
78953,Volker Ullrich,CDU/CSU,14.625362,-2.6224597
