politician_id,job_title,job_title_extra,organization,income_level,income,interval,created,date_start,date_end,category,topics
79444,"Mitglied des Beirates „Politik & Public Affairs“, ehrenamtlich (bis 01.05.2025)",,Quadriga Hochschule Berlin GmbH,,,,1562572271,,,29228,Bildung und Erziehung
146378,Mitglied des Verbandsgemeinderates,,Verbandsgemeinde Hunsrück-Mittelrhein,,,,1562572110,,,29229,Staat und Verwaltung
79043,"Mitglied des Präsidiums, ehrenamtlich",,Deutsche Gesellschaft für Auswärtige Politik e.V.,,,,1562570836,,,29230,Außenpolitik und internationale Beziehungen
79043,"Mitglied des Advisory Board, ehrenamtlich",,Asia House,,,,1562570756,,,29230,Außenpolitik und internationale Beziehungen|Außenwirtschaft
32337,Mitglied des Stadtrates,,Stadt Gera,,,,1562570655,,,29229,Staat und Verwaltung
32337,Mitglied des Beirates des Jobcenters Gera,,Agentur für Arbeit Gera,,,,1562570632,,,29229,Arbeit und Beschäftigung
79335,"Mitglied des wissenschaftlichen Beirates, ehrenamtlich",,Berliner Steuergespräche e.V.,,,,1561449151,,,29230,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Wirtschaft"
79103,"Mitglied des Präsidiums, ehrenamtlich",,"Internationaler Bund (IB) Freier Träger der Jugend-, Sozial- und Bildungsarbeit e.V.",,,,1561449007,,,29230,"Bildung und Erziehung|Gesellschaftspolitik, soziale Gruppen|Jugend"
78821,"Mitglied der Jury, ehrenamtlich",,Bundesdeutscher Arbeitskreis für Umweltbewusstes Management (B.A.U.M.) e.V.,,,,1561448888,,,29230,Umwelt|Naturschutz|Wirtschaft
79118,Vorsitzende des Akademiebeirates (bis 08.12.2021),,Kulturakademie Tarabya,,,,1560851339,,,29229,"Außenpolitik und internationale Beziehungen|Kultur|Politisches Leben, Parteien"
118138,"Mitglied des Kuratoriums, ehrenamtlich",,Max-Planck-Gesellschaft zur Förderung der Wissenschaften e.V.,,,,1560500455,,,29230,"Wissenschaft, Forschung und Technologie|Forschung"
145833,Beteiligung (bis 15.07.2022),,Winter Pro GmbH,,,,1560498637,,,29231,Wirtschaft
120284,"Mitglied des Beirates, ehrenamtlich",,Stiftung Datenschutz,,,,1560498117,,,29230,"Medien, Kommunikation und Informationstechnik|Digitale Agenda|digitale Infrastruktur"
79118,Mitglied des Stiftungsrates (bis 08.12.2021),,Bundesstiftung Bauakademie,,,,1560497540,,,29229,"Kultur|Raumordnung, Bau- und Wohnungswesen"
79249,Stellv. Vorsitzende des Kuratoriums (bis 08.12.2021) ,,VolkswagenStiftung,,,,1558443814,,,29230,"Gesellschaftspolitik, soziale Gruppen|Verkehr"
79444,"Mitglied des Beirates, ehrenamtlich (bis 31.12.2021)",,aireg - Aviation Initiative for Renewable Energy in Germany e.V.,,,,1558443662,,,29230,Energie|Wirtschaft
79227,"Mitglied des Beratergremiums der Essener Gespräche zum Thema Staat und Kirche, ehrenamtlich",,Bistum Essen,,,,1557837063,,,29229,"Gesellschaftspolitik, soziale Gruppen"
132971,"Mitglied des Kuratoriums, ehrenamtlich",,Stiftung Begegnungsstätte Gollwitz,,,,1557835091,,,29230,"Gesellschaftspolitik, soziale Gruppen"
132971,"Mitglied des Beirates, ehrenamtlich (bis 21.03.2022)",,Bündnis für Demokratie und Toleranz - gegen Extremismus und Gewalt (BfDT),,,,1557835053,,,29230,"Gesellschaftspolitik, soziale Gruppen|Politisches Leben, Parteien"
79241,"Mitglied des Vorstandes, ehrenamtlich",,Freundeskreis Yad Vashem e.V.,,,,1556202539,,,29230,"Außenpolitik und internationale Beziehungen|Gesellschaftspolitik, soziale Gruppen|Kultur"
135209,Mitglied des Kuratoriums (bis 31.12.2021),,Stiftung der Kreissparkasse Schwalm-Eder,,,,1556200796,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Wirtschaft"
135209,Mitglied des regionalen Beirates der Direktion in Fritzlar (bis 31.12.2021),,Kreissparkasse Schwalm-Eder,,,,1556200770,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Wirtschaft"
108832,"Präsident, ehrenamtlich",,Bundesmusikverband Chor und Orchester e.V.,,,,1556199617,,,29230,Kultur
79097,"Mitglied des Beirates, ehrenamtlich",,Türkisch-Deutsche Studierenden und Akademiker Plattform e.V.,,,,1556199049,,,29230,Migration und Aufenthaltsrecht|Bildung und Erziehung
79097,"Mitglied des Kuratoriums, ehrenamtlich",,Aktion Deutschland Hilft e.V.,,,,1556196624,,,29230,Entwicklungspolitik|Humanitäre Hilfe
78953,"Mitglied des Kuratoriums, ehrenamtlich",,Universität Augsburg,,,,1556195782,,,29229,Bildung und Erziehung
145902,"Mitglied des Kuratoriums, ehrenamtlich",,Hochschule Augsburg,,,,1554990432,,,29229,Bildung und Erziehung
145902,"Mitglied des Stiftungsrates, ehrenamtlich (bis 17.03.2022)",,Bundesstiftung Bauakademie,,,,1554990393,,,29230,"Kultur|Raumordnung, Bau- und Wohnungswesen"
79234,"Vizepräsidentin, ehrenamtlich (bis 14.02.2022)",,Deutsche Afrika Stiftung e.V.,,,,1554376211,,,29230,Außenpolitik und internationale Beziehungen|Entwicklungspolitik
119742,Mitglied des Wirtschaftsrates (bis 21.11.2021),,BV. Borussia 09 e.V. Dortmund,,,,1553861756,,,29230,"Sport, Freizeit und Tourismus"
79468,"Mitglied des Verwaltungsrates, ehrenamtlich",,FC Bayern München e.V.,,,,1553690745,,,29230,"Sport, Freizeit und Tourismus|Sport"
31751,Mitglied des Eisenbahninfrastrukturbeirates (bis 30.05.2022),,"Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen",,,,1553689184,,,29229,"Energie|Medien, Kommunikation und Informationstechnik|digitale Infrastruktur|Verkehr"
145904,Geschäftsführer,,"Brehm, Maslo & Collegen Steuerberatungsgesellschaft mbH",,,,1552998100,,,29647,Wirtschaft
145904,Geschäftsführer,,"Brehm, Kittler & Collegen Steuerberatungsgesellschaft mbH",,,,1552998011,,,29647,Wirtschaft
145904,Geschäftsführer,,Brehm & Collegen Steuerberatungsgesellschaft mbH,,,,1552997920,,,29647,Wirtschaft
120429,Mitglied des Beirates,,Baker Tilly Stiftung gemeinnützige GmbH,,,,1551789884,,,29228,"Bildung und Erziehung|Gesellschaftspolitik, soziale Gruppen|Jugend"
79277,"Mitglied des Kuratoriums, ehrenamtlich (bis 31.03.2025)",,Fraunhofer-Zentrum für Internationales Management und Wissensökonomie IMW,,,,1551788553,,,29230,"Wissenschaft, Forschung und Technologie"
78988,"Mitglied des Kuratoriums, ehrenamtlich",,Stiftung Sankt Barbara,,,,1551785669,,,29230,Entwicklungspolitik|Humanitäre Hilfe
79150,"Mitglied des Senats, ehrenamtlich (bis 30.11.2022)",,Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e.V.,,,,1550063966,,,29230,"Wissenschaft, Forschung und Technologie"
79234,"Mitglied des Vorstandes, ehrenamtlich (bis 12.01.2022)",,Aktion gegen Hunger Deutschland e.V.,,,,1549374170,,,29230,"Gesellschaftspolitik, soziale Gruppen"
79132,"Mitglied des Kuratoriums, ehrenamtlich",,Stiftung Denkmal für die ermordeten Juden Europas,,,,1548238623,,,29229,Kultur
79118,Senatorin (bis 08.12.2021),,Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e.V.,,,,1547125186,,,29230,"Wissenschaft, Forschung und Technologie"
79043,"Mitglied des Kuratoriums, ehrenamtlich (bis 26.07.2024)",,Stiftung Entwicklung und Frieden (sef),,,,1547124332,,,29230,Außenpolitik und internationale Beziehungen|Entwicklungspolitik|Verteidigung
135980,Mitglied des Kuratoriums (bis 09.09.2024),,QS Qualität und Sicherheit GmbH,,,,1546589696,,,29228,Wirtschaft
79483,Mitglied des Eisenbahninfrastrukturbeirates (bis 31.08.2022),,"Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen",,,,1545126280,,,29229,"Energie|Medien, Kommunikation und Informationstechnik|digitale Infrastruktur|Verkehr"
79446,"Mitglied des Vorstandes, ehrenamtlich",,"1014 Inc., New York",,,,1545126004,,,29229,Kultur
108960,Kooptiertes Mitglied des Vorstandes (bis Mai 2022),,Deutsch-Arabische Freundschaftsgesellschaft e.V. (DAFG),,,,1545042380,,,29230,Außenpolitik und internationale Beziehungen
78981,"Mitglied des Kuratoriums, ehrenamtlich",,QS Qualität und Sicherheit GmbH,,,,1544692329,,,29228,Wirtschaft
78996,"Mitglied des Präsidiums, ehrenamtlich (bis 26.11.2025)",,DRK-Kreisverband Harburg-Land e.V.,,,,1544019950,,,29230,"Gesellschaftspolitik, soziale Gruppen|Gesundheit"
78996,"Mitglied des Stiftungsvorstandes, ehrenamtlich",,Bürgerstiftung Hospiz Nordheide,,,,1544019927,,,29230,"Gesellschaftspolitik, soziale Gruppen|Gesundheit"
145872,"Mitglied des Senats, ehrenamtlich (bis Mai 2025)",,Arbeitsgemeinschaft industrieller Forschungsvereinigungen „Otto von Guericke“ e.V. (AiF),,,,1543334763,,,29230,"Wissenschaft, Forschung und Technologie|Forschung"
122880,"Mitglied des Parlamentarischen Beirates, ehrenamtlich",,Bundesverband eMobilität e.V.,,,,1543334453,,,29230,Energie|Umwelt|Verkehr
79097,"Ethik-Beauftragte, ehrenamtlich",,Verband für Turnen und Freizeit e.V.,,,,1543229793,,,29230,"Sport, Freizeit und Tourismus|Sport"
79335,"Mitglied des Beirates, ehrenamtlich",,musa e.V.,,,,1543229124,,,29230,Kultur
79199,"Mitglied des Vorstandes, ehrenamtlich (bis 09.12.2021)",,Kuratorium Sport und Natur e.V.,,,,1542618746,,,29230,"Sport, Freizeit und Tourismus|Sport|Umwelt|Naturschutz"
79465,"Vorsitzender des Aufsichtsrates, ehrenamtlich (bis 15.03.2022)",,Deutsche Energie-Agentur GmbH (dena),,,,1541670503,,,29228,Energie
78904,"Mitglied des Kuratoriums, ehrenamtlich (bis 19.10.2022)",,Bundesstiftung Magnus Hirschfeld,,,,1540817967,,,29230,"Gesellschaftspolitik, soziale Gruppen"
118138,"Ständiger Gast des Präsidiums, von Amts wegen (bis 08.12.2021)",,Deutscher Verein für öffentliche und private Fürsorge e.V.,,,,1540817804,,,29230,"Gesellschaftspolitik, soziale Gruppen|Soziale Sicherung"
118138,"Mitglied des Stiftungsrates, ehrenamtlich",,Stiftung Jüdisches Museum Berlin,,,,1540817771,,,29229,"Gesellschaftspolitik, soziale Gruppen|Kultur"
108960,"Mitglied des Beirates, ehrenamtlich",,Zentrum für Osteuropa- und internationale Studien (ZOIS),,,,1539875106,,,29230,Außenpolitik und internationale Beziehungen|Europapolitik und Europäische Union
108960,"Mitglied des Politischen Beirates, ehrenamtlich",,Wirtschaftsforum der SPD e.V.,,,,1539875072,,,29230,"Politisches Leben, Parteien"
108960,"Mitglied des Stiftungsrates, ehrenamtlich, von Amts wegen (ab 27.09.2025)",,Stiftung Wissenschaft und Politik (SWP),,,,1539875041,,,29230,"Politisches Leben, Parteien|Wissenschaft, Forschung und Technologie"
108960,"Mitglied des Präsidiums, ehrenamtlich",,Deutsche Gesellschaft für Auswärtige Politik e.V.,,,,1539875013,,,29230,Außenpolitik und internationale Beziehungen
108960,"Mitglied des Kuratoriums, ehrenamtlich",,Stiftung Bundespräsident-Theodor-Heuss-Haus,,,,1539874978,,,29229,"Politisches Leben, Parteien"
108960,"Mitglied des Kuratoriums, ehrenamtlich (bis 05.11.2025)",,Akademie Schloss Solitude,,,,1539874957,,,29229,Kultur
79097,"Mitglied des Beirates, ehrenamtlich",,neue deutsche organisationen,,,,1539159124,,,29230,"Gesellschaftspolitik, soziale Gruppen"
79329,Mitglied der Versammlung der Kuratoren,,Institut für Europäische Politik e.V. (IEP),,,,1537780393,,,29230,Europapolitik und Europäische Union
79329,"Mitglied des Beirates, ehrenamtlich",,Bundesakademie für Sicherheitspolitik (BAKS),,,,1537780358,,,29229,Außenpolitik und internationale Beziehungen|Innere Sicherheit|Staat und Verwaltung|Verteidigung
79014,Vertrauensmann bei der Bausparkasse Schwäbisch Hall AG (bis 08.12.2021),,Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin),,,,1537780178,,,29647,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Staat und Verwaltung"
78792,"Mitglied des politischen Beirates, ehrenamtlich",,Wirtschaftsforum der SPD e.V.,,,,1537780101,,,29230,"Politisches Leben, Parteien"
78792,"Vorsitzender des Vorstandes, ehrenamtlich",,Vereinigung der Helfer und Förderer des Technischen Hilfswerkes in Hessen e.V.,,,,1537780067,,,29230,"Gesellschaftspolitik, soziale Gruppen"
78792,"Mitglied des politischen Beirates, ehrenamtlich (bis 31.01.2023)",,Bundesverband Künstliche Intelligenz e.V.,,,,1537779992,,,29230,"Medien, Kommunikation und Informationstechnik|Digitale Agenda|digitale Infrastruktur|Wirtschaft"
78914,"Mitglied des Universitätsrates, ehrenamtlich",,Vietnamesisch-Deutsche Universität (VGU),,,,1537259195,,,29229,Außenpolitik und internationale Beziehungen|Bildung und Erziehung
79140,"Mitglied des Vorstandes, ehrenamtlich",,Deutsches Kinderhilfswerk e.V.,,,,1536752882,,,29230,"Gesellschaftspolitik, soziale Gruppen|Jugend|Soziale Sicherung"
79062,Beteiligung,,Josef und Andrea Rief GbR,,,,1535975983,,,29231,Landwirtschaft und Ernährung
79062,Landwirt,,Josef und Andrea Rief GbR,,,,1535975941,,,29647,Landwirtschaft und Ernährung
78932,"Mitglied des Stiftungsrates, ehrenamtlich (bis 08.12.2021)",,Bundesstiftung zur Aufarbeitung der SED-Diktatur,,,,1534750765,,,29229,"Gesellschaftspolitik, soziale Gruppen|Politisches Leben, Parteien"
79477,Mitglied der Versammlung der Kuratoren,,Institut für Europäische Politik e.V. (IEP),,,,1534409922,,,29230,Europapolitik und Europäische Union
79275,Mitglied des Parlamentarischen Beirates (bis 18.01.2023),,Bundesverband eMobilität e.V.,,,,1534319219,,,29230,Energie|Umwelt|Verkehr
79322,"Mitglied des Verwaltungsrates, ehrenamtlich (bis 18.12.2025)",,Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin),,,,1534152309,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Staat und Verwaltung"
79349,"Mitglied des Stiftungsrates, ehrenamtlich (bis Juni 2025)",,Leo Baeck Foundation,,,,1533553406,,,29230,"Gesellschaftspolitik, soziale Gruppen"
78932,"Mitglied des Kuratoriums, ehrenamtlich",,Bürgerstiftung der Volksbank Mittweida,,,,1533551714,,,29230,"Gesellschaftspolitik, soziale Gruppen"
79068,Mitglied des Aufsichtsrates (bis 24.02.2022),,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,,,,1533551660,,,29228,Außenpolitik und internationale Beziehungen|Außenwirtschaft
79397,"Mitglied des Eisenbahninfrastrukturbeirates, von Amts wegen (bis September 2024)",,"Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen",,,,1533551571,,,29229,"Energie|Medien, Kommunikation und Informationstechnik|digitale Infrastruktur|Verkehr"
79299,"Mitglied des Rates der Agora, ehrenamtlich",,Agora Verkehrswende Smart Energy for Europe Platform (SEFEP) gemeinnützige GmbH,,,,1533549154,,,29228,Energie|Verkehr
79071,"Mitglied des Kuratoriums, ehrenamtlich (bis 08.12.2021)",,Stiftung Lesen,,,,1531388335,,,29230,Bildung und Erziehung|Kultur
79477,Präsident,,THW Landeshelfervereinigung Saarland e.V.,,,,1531384811,,,29230,Innere Sicherheit
79477,Mitglied des Kuratoriums,,Stiftung Technisches Hilfswerk (THW) - Technisch Helfen Weltweit,,,,1531384779,,,29230,Innere Sicherheit
79477,Vizepräsident,,Europäische Bewegung Deutschland e.V.,,,,1531384758,,,29230,Europapolitik und Europäische Union
108605,Rechtsanwalt,,THSB Throm Hauser Strobl von Berlichingen Rechtsanwälte PartGmbB,,,,1531127519,,,29647,Recht
79097,"Mitglied des Akademiebeirates, ehrenamtlich",,Kulturakademie Tarabya,,,,1531126259,,,29229,"Außenpolitik und internationale Beziehungen|Kultur|Politisches Leben, Parteien"
78926,"Vorsitzender des Politischen Beirates, ehrenamtlich",,Wirtschaftsforum der SPD e.V.,,,,1530782545,,,29230,"Politisches Leben, Parteien"
78926,"Mitglied des Beirates, ehrenamtlich",,Deutsche Unternehmensinitiative Energieeffizienz e.V. (DENEFF),,,,1530782516,,,29230,Energie|Wirtschaft
78793,"Mitglied des Verwaltungsrates und des Präsidiums, ehrenamtlich (bis Februar 2022)",,Filmförderungsanstalt (FFA),,,,1530688208,,,29229,Kultur
118138,"Mitglied des Kuratoriums, von Amts wegen (bis 08.12.2021)",,Stiftung: Bildung! Eğitim!,,,,1530603484,,,29230,Migration und Aufenthaltsrecht|Bildung und Erziehung
118138,"Mitglied des Beirates, von Amts wegen (bis 08.12.2021)",,Stiftung Digitale Chancen,,,,1530603300,,,29230,"Medien, Kommunikation und Informationstechnik|Digitale Agenda"
118138,"Mitglied des Nationalen Kampagnen Komitees, von Amts wegen (bis 08.12.2021)",,No-Hate-Speech-Kampagne Deutschland,,,,1530603258,,,29230,"Medien, Kommunikation und Informationstechnik"
118138,"Mitglied des Beirates, von Amts wegen (bis 08.12.2021)",,Neue Deutsche Medienmacher e.V.,,,,1530603234,,,29230,"Medien, Kommunikation und Informationstechnik"
118138,"Mitglied des Beirates, von Amts wegen (bis 08.12.2021)",,Informations- und Dokumentationszentrum für Antirassismusarbeit e.V. (IDA),,,,1530603180,,,29230,"Gesellschaftspolitik, soziale Gruppen"
118138,"Mitglied des Plenums und der geschäftsführenden Arbeitsgruppe, von Amts wegen (bis 08.12.2021)",,Forum gegen Rassismus,,,,1530603147,,,29229,"Gesellschaftspolitik, soziale Gruppen"
118138,"Mitglied des Stiftungsrates, von Amts wegen (bis 08.12.2021)",,DSI Deutschlandstiftung Integration gemeinnützige GmbH,,,,1530603108,,,29228,Migration und Aufenthaltsrecht
118138,"Mitglied des Kuratoriums, von Amts wegen (bis 08.12.2021)",,Deutsches Institut für Menschenrechte e.V. (DIMR),,,,1530603072,,,29230,Recht|Menschenrechte
118138,"Mitglied der Jury des Integrationspreises, von Amts wegen (bis 08.12.2021)",,Deutscher Fußball-Bund e.V. (DFB),,,,1530603024,,,29230,"Sport, Freizeit und Tourismus|Sport"
118138,"Mitglied des Kuratoriums, von Amts wegen (bis 08.12.2021)",,Deutsche Schulsportstiftung,,,,1530602988,,,29230,"Bildung und Erziehung|Sport, Freizeit und Tourismus|Sport"
118138,"Mitglied des Vorstandes, von Amts wegen (bis 08.12.2021)",,Charta der Vielfalt e.V.,,,,1530602405,,,29230,"Gesellschaftspolitik, soziale Gruppen"
118138,"Mitglied des Beirates, von Amts wegen (bis 08.12.2021)",,Bündnis für Demokratie und Toleranz - gegen Extremismus und Gewalt (BfDT),,,,1530602318,,,29230,"Gesellschaftspolitik, soziale Gruppen|Politisches Leben, Parteien"
118138,"Mitglied des Lenkungsausschusses, von Amts wegen (bis 08.12.2021)",,Deutsche Islamkonferenz,,,,1530602236,,,29229,"Gesellschaftspolitik, soziale Gruppen"
118138,"Mitglied des Rates, von Amts wegen (bis 08.12.2021)",,Deutsch-Französischer Integrationsrat,,,,1530601684,,,29229,Außenpolitik und internationale Beziehungen
118138,"Vorsitzende des Kuratoriums, von Amts wegen (bis 08.12.2021)",,Berliner Institut für empirische Integrations- und Migrationsforschung (BIM) der Humboldt-Universität zu Berlin,,,,1530601654,,,29229,Migration und Aufenthaltsrecht
118138,"Mitglied des Kuratoriums, von Amts wegen (bis 08.12.2021)",,CIVIS Medienstiftung GmbH für Integration und kulturelle Vielfalt in Europa,,,,1530601475,,,29228,"Medien, Kommunikation und Informationstechnik|Medien"
79242,"Mitglied des Parlamentarischen Beirates für Bevölkerung und Entwicklung, ehrenamtlich (bis 16.06.2025)",,Deutsche Stiftung Weltbevölkerung (DSW),,,,1529482298,,,29230,Außenwirtschaft|Migration und Aufenthaltsrecht|Entwicklungspolitik
79299,"Mitglied des Vorstandes, ehrenamtlich (bis 30.06.2023)",,Rotary Club Itzehoe,,,,1529393933,,,29230,Wirtschaft
108832,"Mitglied des Beirates, ehrenamtlich (bis Dezember 2021)",,Zukunftsforum Öffentliche Sicherheit e.V. (ZOES),,,,1528966846,,,29230,Innere Sicherheit
79118,Mitglied des Stiftungsrates (bis 08.12.2021),,Stiftung Humboldt Forum im Berliner Schloss,,,,1527773750,,,29230,Kultur
79118,Mitglied des Stiftungsrates (bis 08.12.2021),,Kulturstiftung des Bundes,,,,1527773731,,,29230,Kultur
79118,Mitglied des Kuratoriums (bis 08.12.2021),,Deutsch-Israelisches Zukunftsforum (DIZF),,,,1527773712,,,29230,Außenpolitik und internationale Beziehungen
79118,Mitglied des Aufsichtsrates (bis 08.12.2021),,Humboldt Forum Kultur GmbH,,,,1527773553,,,29228,Kultur
146823,Beteiligung (bis 31.03.2022),,Dilcher,,,,1527773488,,,29231,Recht
146823,Mitglied des Vorstandes (bis 18.03.2022),,Arbeiter-Samariter-Bund (ASB) Kassel-Nordhessen e.V.,,,,1527773469,,,29230,"Gesellschaftspolitik, soziale Gruppen"
120284,"Mitglied des politischen Beirates, ehrenamtlich",,Bundesverband Künstliche Intelligenz e.V.,,,,1527773186,,,29230,"Medien, Kommunikation und Informationstechnik|Digitale Agenda|digitale Infrastruktur|Wirtschaft"
118538,Mitglied des Beirates „Marktwächter Finanzen“ (bis März 2022),,Verbraucherzentrale Bundesverband e.V. (vzbv),,,,1527773117,,,29230,Recht|Verbraucherschutz
118538,Mitglied des Verwaltungsrates (bis März 2022),,Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin),,,,1527773069,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Staat und Verwaltung"
145904,Beteiligung,,Brehm & Collegen Steuerberatungsgesellschaft mbH,,,,1527770481,,,29231,Wirtschaft
119079,"Ko-Vorsitzender, ehrenamtlich (bis September 2023) ",,Theodor-Heuss-Freundeskreis Baden-Württemberg e.V.,,,,1526295503,,,29230,"Politisches Leben, Parteien"
134283,"Präsident, ehrenamtlich",,Thomas-Dehler-Stiftung,,,,1525857710,,,29230,"Politisches Leben, Parteien"
134283,Mitglied des Verwaltungsrates,,Studentenwerk Oberfranken,,,,1525857676,,,29229,Bildung und Erziehung
134283,Mitglied der Verbandsversammlung (bis 30.06.2022),,Sparkasse Bayreuth-Pegnitz,,,,1525857606,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Wirtschaft"
134283,Mitglied des Aufsichtsrates (bis 30.06.2022),,Stadtwerke Bayreuth Verkehr und Bäder GmbH,,,,1525857569,,,29228,Verkehr
134283,Mitglied des Aufsichtsrates (bis 30.06.2022),,Stadtwerke Bayreuth Holding GmbH,,,,1525857545,,,29228,Wirtschaft
134283,Mitglied des Aufsichtsrates (bis 30.06.2022),,Stadtwerke Bayreuth Energie und Wasser GmbH,,,,1525857493,,,29228,Wirtschaft
134283,Beratung,,Beratung - selbständig,,,,1525857340,,,29647,Wirtschaft
79364,Mitglied des Eisenbahninfrastrukturbeirates,,"Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen",,,,1525450593,,,29229,"Energie|Medien, Kommunikation und Informationstechnik|digitale Infrastruktur|Verkehr"
146360,Beteiligung,,Kamenica Immobilien GmbH,,,,1525434427,,,29231,"Raumordnung, Bau- und Wohnungswesen"
146360,Beteiligung,,Chemnitzer Grundbesitzgesellschaft bR,,,,1525434380,,,29231,"Raumordnung, Bau- und Wohnungswesen"
79404,Mitglied des Kreistages,,Landkreis Augsburg,,,,1525422203,,,29229,Staat und Verwaltung
78864,Stellv. Mitglied des Kuratoriums (bis März 2022),,Stiftung Haus der Geschichte der Bundesrepublik Deutschland,,,,1525359354,,,29229,"Kultur|Politisches Leben, Parteien"
79214,"Mitglied des Kuratoriums, ehrenamtlich",,Technische Hochschule Augsburg (vormals Hochschule Augsburg),,,,1525359051,,,29229,"Bildung und Erziehung|Wissenschaft, Forschung und Technologie"
79275,Mitglied des politischen Beirates (bis 20.01.2023),,KI Bundesverband e.V.,,,,1525358144,,,29230,"Medien, Kommunikation und Informationstechnik|Digitale Agenda"
79042,"Mitglied des Beirates, ehrenamtlich",,"Stiftung Adam von Trott, Imshausen e.V.",,,,1525104524,,,29230,"Gesellschaftspolitik, soziale Gruppen"
79217,"Mitglied des Steering Commitees, ehrenamtlich",,Regeneration International,,,,1524685805,,,29230,Außenpolitik und internationale Beziehungen|Umwelt
79217,Mitglied des Nationalen Kampagnenkomitees,,No Hate Speech Movement Deutschland,,,,1524685683,,,29230,"Gesellschaftspolitik, soziale Gruppen"
119147,Mitglied des Stiftungsrates,,Stiftung ZEIT FÜR MENSCHEN,,,,1524684739,,,29230,"Gesellschaftspolitik, soziale Gruppen"
137163,Mitglied des Beirates,,Sparkasse Westmünsterland,,,,1524671429,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Wirtschaft"
79117,"Vorsitzende, ehrenamtlich (bis 19.10.2023)",,Förderverein Offene Jugendarbeit in der Gemeinde Pliezhausen e.V.,,,,1524660978,,,29230,"Gesellschaftspolitik, soziale Gruppen|Jugend"
118494,"Mitglied des Aufsichtsrates, ehrenamtlich",,Erzeugergemeinschaft für Energie in Bayern eG,,,,1524583234,,,29228,Energie
79475,"Mitglied des Stiftungsrates, ehrenamtlich (bis 19.10.2022)",,Leo Baeck Foundation,,,,1524415651,,,29230,"Gesellschaftspolitik, soziale Gruppen"
79277,"Mitglied des politischen Beirates, ehrenamtlich",,Bundesverband Künstliche Intelligenz e.V.,,,,1524127504,,,29230,"Medien, Kommunikation und Informationstechnik|Digitale Agenda|digitale Infrastruktur|Wirtschaft"
132971,"Mitglied des Aufsichtsrates, ehrenamtlich",,Stephanus gemeinnützige GmbH,,,,1524126537,,,29228,"Gesellschaftspolitik, soziale Gruppen"
108605,Beteiligung,,HMI Forderungs Treuhand GmbH,,,,1524126475,,,29231,Wirtschaft
135929,Mitglied des Verwaltungsrates (bis Dezember 2021),,Bundesanstalt für Immobilienaufgaben (BImA),,,,1524126138,,,29229,"Raumordnung, Bau- und Wohnungswesen"
79193,"Mitglied des Beirates, ehrenamtlich (bis 08.12.2021)",,Freundeskreis Givat Haviva Deutschland e.V.,,,,1524124764,,,29230,"Außenpolitik und internationale Beziehungen|Gesellschaftspolitik, soziale Gruppen"
132971,"Mitglied des Kuratoriums, ehrenamtlich",,Stephanus-Stiftung,,,,1523875087,,,29230,"Gesellschaftspolitik, soziale Gruppen"
132971,"Mitglied des Kuratoriums, ehrenamtlich",,Karl-Hamann-Stiftung,,,,1523875042,,,29230,"Politisches Leben, Parteien"
132971,"Stellv. Vorsitzende, ehrenamtlich",,Gegen Vergessen - Für Demokratie e.V.,,,,1523874988,,,29230,"Politisches Leben, Parteien"
132971,"Stellv. Vorsitzende, ehrenamtlich",,Deutsche Gesellschaft für Gesetzgebung e.V. (DGG),,,,1523874975,,,29230,"Politisches Leben, Parteien|Recht"
132971,Rechtsanwältin,,Rechtsanwältin - freiberuflich,,,,1523874925,,,29647,Recht
79134,Beteiligung,,NMB Star Asset Sun Bernterode GmbH & Co. KG,,,,1523874821,,,29231,Wirtschaft
79134,Vorsitzender,,Stiftung Technisches Hilfswerk (THW),,,,1523874784,,,29230,Staat und Verwaltung
79134,"Vizepräsident, ehrenamtlich (bis 10.10.2025)",,Bund der Vertriebenen (BdV),,,,1523874756,,,29230,"Gesellschaftspolitik, soziale Gruppen"
79134,Mitglied des Kuratoriums (bis 31.08.2024),,"Stiftung ""Erinnerung, Verantwortung und Zukunft""",,,,1523874665,,,29229,"Politisches Leben, Parteien"
145867,"Mitglied des Stadtrates, ehrenamtlich",,Stadt Gräfenhainichen,,,,1523870532,,,29229,Staat und Verwaltung
